title,date,content
만리장성 앞에서… 패배할지언정 포기하지 않았다,2021-09-03,"한국 탁구 남녀 단체전 중국에 밀려 銀 
男 대표 3명, 아쉬운 패전에도 격려 훈훈女 막내 윤지유, 5세트 접전… 파리 기대오늘 남자 단체 TT1-2 프랑스와 결승전









▲ 김정길(오른쪽)이 2일 일본 도쿄 메트로폴리탄 체육관에서 열린 중국과의 도쿄패럴림픽 탁구 남자 단체전(TT4-5) 결승 제2단식 경기에서 2-3으로 패한 뒤 주먹 인사로 차오닝닝을 축하하고 있다. 남자 단체 대표팀은 2연패에 실패했다. 도쿄 사진공동취재단


두 번째 금메달에 도전했던 탁구 남녀 대표팀이 끝내 만리장성의 벽을 넘지 못하고 2개의 은메달을 걸었다.백영복(44·장수군장애인체육회), 김영건(37), 김정길(35·이상 광주시청)로 이뤄진 탁구 남자대표팀은 2일 일본 도쿄 메트로폴리탄 체육관에서 열린 도쿄패럴림픽 탁구 남자 단체 결승(스포츠등급 TT4-5)에서 중국에 0-2로 패했다.1경기 복식에는 김영건과 김정길이 차오닝닝(34), 궈싱위원(33)과 맞붙었다. 1세트를 내준 한국은 2, 3세트 모두 11-11 듀스 접전을 따내지 못해 아깝게 경기를 내줬다. 2경기 단식에선 김정길이 차오닝닝과 치열한 5세트 승부를 펼친 끝에 아쉽게 패배했다.세 선수는 패배를 아쉬워하면서도 “수고했다. 고맙다”며 서로 격려했다. 마지막 고비를 넘지는 못했지만 코로나19로 어려운 상황 속에서도 고된 훈련을 이겨내고 메달을 딴 서로의 등을 두들겼다.김영건은 “복식에서 연결 플레이는 우리가 훨씬 좋았는데 사소한 실수가 나와서 졌다”며 “정길이가 2단식에서 잘 해줬는데 1복식을 이겼다면 좀 더 편하게 경기하지 않았을까 하는 아쉬움이 남는다”고 말했다. 김정길은 “중국 선수 장애 정도(김정길TT4·차오닝닝TT5)가 덜 심해 조금 밀린 부분도 있었다”면서 “2단식을 이겼으면 영건이 형이 다음 중국 선수를 상대로 충분히 이길 수 있었을 텐데 아쉽다”고 말했다.









▲ 이미규(왼쪽)와 윤지유가 중국과의 여자 단체전(TT1-3) 결승에서 득점한 뒤 기뻐하는 모습. 여자 단체팀도 0-2로 패해 첫 금 사냥의 뜻을 이루지 못했다.도쿄 사진공동취재단









이어진 여자 단체전(TT1-3)에 나선 서수연(35·광주시청), 이미규(33·울산시장애인체육회), 윤지유(21·성남시청)도 중국에 0-2로 패하며 은메달을 걸었다. 중국에 막혔지만 2000년생 에이스 윤지유가 세계 최강 중국을 상대로 1복식과 2단식 모두 5세트까지 가는 팽팽한 경기력을 보여주며 3년 후 파리 대회를 기대케 했다.5년 전 리우의 동메달을 이번에 은메달로 바꾼 탁구 여자 대표팀은 3년 후 파리 대회에서 금메달을 꿈꿨다. 서수연은 “지유가 충분히 기량이 되니 앞으로 기대해 볼 수 있을 것 같다”고 했다. 윤지유도 “파리에서는 애국가가 더 많이 울렸으면 좋겠다. 안되는 부분을 보강하면 파리 대회 때는 쉽게 이기지 않을까 생각한다”고 자신감을 보였다.한국 탁구는 개인전(TT1)에서 주영대(38·경남장애인체육회)의 금메달을 포함해 금 1개, 은 5개, 동 6개 등 총 12개의 메달을 휩쓸었다. 3일에는 남자 TT1-2 단체전에서 차수용(41·대구광역시), 박진철(39·광주시청), 김현욱(26·울산시장애인체육회)이 프랑스를 상대로 금메달에 도전한다.도쿄 패럴림픽공동취재단·류재민 기자 phoem@seoul.co.kr"
“내 손 잡아 달라” 극적인 탈출… 탈레반 뚫고 ‘꿈의 무대’ 서다,2021-09-03,"패럴림픽 아프간 女태권도 쿠다다디첫 경기 졌지만 ‘희망의 도전’ 메시지 






▲ 패럴림픽 아프간 女태권도 자키아 쿠다다디연합뉴스


우여곡절 끝에 도쿄패럴림픽 무대를 밟은 자키아 쿠다다디(23)가 마침내 여자 태권도 첫 경기를 치렀다. 패하긴 했지만 그는 혼돈에 빠진 조국 아프가니스탄에 희망의 메시지를 던졌다.쿠다다디는 2일 일본 지바현 마쿠하리 메세홀 B에서 열린 태권도 여자 49㎏급(K44) 16강전에서 지요다콘 이자코바(우즈베키스탄)에게 패해 탈락했다. 1회전은 6-5로 한 점 앞섰다. 하지만 2회전 들어 이자코바에게 세 차례 몸통 발차기 등을 허용해 6-12로 역전당했다. 3회전에서 반격에 나서 치열한 공방을 벌였지만 점수 차를 극복하지 못하고 12-17로 패했다.쿠다다디는 이날 출전으로 ‘의족소녀’ 마리나 카림에 이어 아프가니스탄의 두 번째 여성 ‘패럴림피언’으로 기록됐다. 카림은 2004년 아테네 대회 육상 여자 100m(T46)에 출전해 아프간 최초의 여성 패럴림픽 선수로 기록됐다. 당시 카림은 어린 시절 전쟁의 참화 속에서 잃은 두 다리를 대신해 의족으로 레이스를 펼쳐 감동을 선사했다. 쿠다다디의 패럴림픽 행보도 그에 못지않았다.쿠다다디는 탈레반이 재집권한 아프가니스탄을 빠져나와 우여곡절 끝에 도쿄 땅을 밟았다. 지난달 중순 아프간 정세가 급변한 탓에 쿠다다디는 수도 카불을 떠날 수 없게 됐다. 그는 영상 메시지를 통해 “아프가니스탄 여성으로서 도움을 청한다. 도쿄패럴림픽에 출전하는 게 목표”라며 “내 손을 잡고 도와 달라”고 간청했다.이후 국제패럴림픽위원회(IPC)와 국제사회가 발 빠르게 움직였고 쿠다다디는 남자 육상의 호사인 라소울리(26)와 함께 지난달 말 극적으로 카불을 탈출, 프랑스 파리를 거쳐 지난달 28일 도쿄에 입성했다.






쿠다다디는 왼팔에 선천성 장애를 갖고 태어났지만 TV에서 본 아프간의 비장애인 올림픽 첫 메달리스트인 로흘라 니크파이를 ‘롤모델’ 삼아 패럴림픽 출전의 꿈을 키운 것으로 알려졌다.도쿄 패럴림픽공동취재단·최병규 전문기자 cbk91065@seoul.co.kr"
"[포토] 여자 탁구 단체, 값진 은메달",2021-09-02,"2일 일본 도쿄 메트로폴리탄 체육관에서 열린 2020 도쿄패럴림픽 여자 탁구 단체전(스포츠 등급1-3) 시상식에서 이미규 서수연 윤지유가 꽃다발을 모으며 기뻐하고 있다.






도쿄 사진공동취재단"
"[포토] 남자 탁구 단체, 귀중한 은메달",2021-09-02,"2일 일본 도쿄 메트로폴리탄 체육관에서 2020 도쿄패럴림픽 탁구 남자 단체전(스포츠 등급4-5) 시상식에서 은메달을 목에 건 대한민국 백영복 김정길 김영건(왼쪽부터)이 손을 흔들며 기뻐하고 있다.






도쿄 사진공동취재단"
[포토] 아프간 최초 여성 패럴림픽 선수 쿠다다디,2021-09-02,"2020 도쿄 패럴림픽 출전을 위해 자국을 탈출한 아프가니스탄 여성 장애인 태권도 선수 자키아 쿠다다디가 2일 오전 일본 지바현 마쿠하리 메세 B홀에서 열린 여자 49㎏급(스포츠등급 K44) 16 지요다콘 이자코바(우즈베키스탄)과 경기에서 입장하고 있다.쿠다다디는 이번 대회에 출전해 아프가니스탄 최초의 여성 패럴림픽 선수가 됐다.






연합뉴스"
아! 0.1점… 金 스쳐간 박진호의 야속한 총알,2021-09-02,"사격 혼성 10m 공기소총 복사 은메달선두 달리다 22번째 총알서 9.6점 실수선수단 최고령 양궁 김옥금, 8강전 패탁구 단체 남녀 3개팀 모두 은메달 확보 










▲ 패럴림픽 사격 대표 박진호가 1일 일본 도쿄 아사카 사격장에서 열린 2020 도쿄패럴림픽 혼성 10ｍ 공기소총 복사(SH1) 결승에서 사격 도중 잠시 생각에 잠겨 있다.대한장애인체육회 제공


단 0.1점에 메달 색깔이 바뀌었다. 도쿄패럴림픽 사격 대표팀의 박진호(44·청주시청)가 1일 일본 도쿄 아사카 사격장에서 열린 사격 혼성 10ｍ 공기소총 복사(SH1) 결승에서 253.0점을 쏴 나타샤 힐트로프(29·독일·253.1점)에 이어 은메달을 목에 걸었다. 지난 30일 남자 10ｍ 공기소총 입사에서 ‘깜짝’ 동메달을 따낼 당시 “메달 색을 바꿔보겠다”는 약속을 지켰다. 그러나 단 0.1점 차로 갈린 메달 색깔은 두고두고 아쉬웠다.박진호는 총 60발을 쏘는 예선에서 638.9점을 쏴 47명 중 1위로 패럴림픽 예선 최고기록을 갈아치웠다. 결승은 11번째 사격부터 2발씩 쏴 총점이 가장 낮은 선수가 탈락하는 ‘서든데스’ 방식. 그는 11~12번째 합계 21.0점으로 선두로 나섰다. 20번째 사격이 끝난 뒤 박진호가 총점 211.2가 된 가운데 0.7점 뒤진 2위 힐트로프(210.5점), 0.9점 차 3위의 이리나 슈체트니크(22·우크라이나·210.3점)와 ‘3파전’이 펼쳐졌다.박진호의 22번째 총알이 그만 9.6점을 맞췄다. 기회를 잡은 힐트로프는 10.6점을 쏴 총점 231.7점으로 박진호(231.6점)를 0.1점 차로 제쳤고 남은 두 발에서도 박빙의 리드를 지켜내며 패럴림픽 신기록으로 우승을 확정했다.박진호는 “영점도 일찍 잡혔고 컨디션도 좋았다. ‘한번 해보자’고 했는데 아니나 다를까 한 발을 실수했다”면서 “‘끝까지 남은 거 해보면 되겠지’라는 생각으로 경기에 집중했다. 할 수 있는 경기력을 다해 후회는 없다”고 말했다. 그는 3일 50ｍ 소총 3자세, 5일 50ｍ 소총 복사에서 추가 메달에 도전한다.선수단 최고령인 김옥금(61·광주시청)은 양궁 여자 W1 8강전에서 리아 코옐(미국)에 125-127로 패해 탈락했다. 도쿄올림픽 최고령 금메달리스트(양궁 남자단체전) 오진혁(40)이 응원메시지를 보냈지만 두 대회 연속 메달의 뜻을 이루지 못했다. 탁구대표팀은 단체전에 나선 3팀 모두 결승에 올라 2일부터 금메달에 도전한다.






도쿄 패럴림픽공동취재단최병규 전문기자 cbk91065@seoul.co.kr"
"“패럴림픽 꼭 가”… 하늘서 보낸 사랑, “항상 응원해 줘”… 하늘로 부친 답장",2021-09-02,"조장문 양궁 선수 부부의 애끓는 연서 
“내가 위에서 응원할게… 사랑한다 문이야”3년 전에 떠난 남편 김진환씨 편지 남겨“사랑해” 도쿄에서 답장… 오늘 32강 출전









▲ 2020 도쿄패럴림픽 양궁 대표 조장문과 남편 김진환씨가 살아 있을 때 함께 찍은 사진. 조장문 제공


삐뚤빼뚤한 글씨 속에 담긴 진심에 답장하기까지 3년이 걸렸다. 평생 오른발이 돼 주겠노라고 다짐했던 남편 김진환씨를 3년 전 떠나보낸 조장문(55·광주시청)은 남편이 생전 간곡히 당부했던 도쿄패럴림픽에 참가하고 나서야 답장을 쓸 수 있었다. “보고 싶고 사랑하는 남편에게”로 시작해 “우리 남편 너무 보고 싶네. 사랑해”란 말로 끝나는 그리움 가득한 편지였다.김씨는 소아마비로 오른발이 불편한 조장문이 2012년 양궁 선수 생활을 시작할 때부터 든든한 지원군이었다. 그러나 이들에게 2017년 10월 날벼락 같은 소식이 들려왔다. 갑작스러운 허리 통증으로 병원을 찾은 김씨가 정밀검사 결과 간암 말기 판정을 받았기 때문이다.허리 통증의 원인은 암세포가 간에서 척추로 전이돼 척추 4번이 무너진 탓이었다. 서울에서 치료 방법을 찾았지만 더는 손을 쓸 수 없고 수술도 의미가 없다는 판정을 받았다. 김씨는 2017년 12월 화순전남대병원에서 수술을 진행했으나 3개월 후 가족 곁을 떠났다.





▲ 남편의 생전 편지. 조장문 제공


조장문은 남편의 유품을 정리하다가 한 번 더 오열했다. 김씨가 병원에서 쓰던 다이어리에서 자신에게 쓴 편지를 뒤늦게 발견했기 때문이다.김씨는 “여보, 고맙고 미안하다. 못난 남편을 살리려고 했는데 평생 함께하지 못해 미안하다. 도쿄패럴림픽도 함께할 수 없구나. 정말 미안하다”고 했다. 편지 말미에는 “여보, 패럴림픽에는 꼭 가. 내가 위에서 응원할게. 사랑한다 문이야. 못난 남편이”라는 당부를 남겼다.김씨는 일가친척에게도 편지를 남겼는데 모두 ‘부인을 잘 부탁한다’는 내용이었다. 조장문은 남편의 당부대로 패럴림픽을 위해 구슬땀을 흘렸고 마침내 도쿄에 도착한 후 남편에게 답장을 띄웠다.






조장문은 “항상 국내 시합 때 함께했던 당신의 힘으로 2019년 네덜란드(세계선수권대회)에서 쿼터를 획득해 당신이 걱정하고 원하는 도쿄패럴림픽에 왔어요. 남편의 빈자리가 너무 크고 힘들 때마다 산소를 찾아 불러보지만 대답이 없어서 눈물만 나오네”라고 답했다.





▲ 조장문의 답장. 조장문 제공


이어 “끝까지 함께하며 내 오른발이 돼 주겠다던 약속은 어디로 가버리고 하늘이 야속하기만 하네요”라며 “하늘에서는 아프지 말고 건강하세요. 남편 덕분으로 아이들과 씩씩하게 살아갈게요. 항상 하늘에서 응원해 주세요”라고 썼다. 끝맺음은 사랑한다는 말이었다.조장문은 2일 여자 개인전 리커브 오픈(32강전)에 출전한다. 2016년 리우 대회에선 9위에 이름을 올린 그는 하늘에서 보내는 남편의 응원을 받고 더 높은 곳을 꿈꾸고 있다.도쿄 패럴림픽공동취재단·류재민 기자 phoem@seoul.co.kr"
죽을 만큼 달린 49세 엄마 ‘철녀’… 살려 냈어요 ‘할 수 있다’는 마음,2021-09-01,"장애인사이클 이도연 ‘도로독주 10위’ 
“게으름 없었는데… 죄 지은 기분” 눈물 리우 대회 銀 땄던 ‘개인도로’ 종목 기대









▲ 이도연이 31일 일본 시즈오카현 후지국제스피드웨이에서 열린 도쿄패럴림픽 도로사이클 여자 도로독주(H4-5) 결승에서 역주하고 있다. 12명 중 10위로 레이스를 마친 이도연은 9월 1일 2016년 리우에서 은메달을 따냈던 여자 개인도로(H1-4) 경기에 나선다.대한장애인체육회 제공


“진짜 죽을 만큼 달렸어요.”한국 장애인사이클 대표팀의 ‘철녀’ 이도연은 31일 일본 시즈오카현 후지국제스피드웨이에서 열린 도쿄패럴림픽 도로사이클 여자 도로독주(H4-5)에서 55분이 넘는 질주를 끝낸 뒤 눈물을 쏟았다. 기록은 55분42초91. 전체 12명 중 10위로 결승선을 통과했다. 첫 패럴림픽이던 2016년 리우대회 개인도로 은메달과 도로독주 4위에 훨씬 못 미치는 결과다.49세 나이에 도쿄에서 페달을 밟은 이도연은 늘상 지었던 미소 대신 이번에는 “미안해요”를 연발하며 눈물을 흘렸다. 그는 “지금까지 한 레이스 중 최고로 어려웠다. 한국에서 정말 게으름 없이 훈련했는데 너무 벅찬 코스였다”면서 “훈련한 만큼 성적을 못 냈다. 죄를 지은 기분이다”라고 자책했다. 그러면서도 그는 “후회 없이 할 수 있는 만큼 다했다”고 털어놨다.이도연은 긴 사투 끝에 결승선을 통과할 당시를 떠올리면서 “죽음의 의미를 알았다. 달리면서 정말 죽음까지 갈 정도로 힘들었다. 그만큼 열심히 달렸다”고 돌아봤다.그는 이어 “달리면서 자전거 풀세트를 장만해 주신 아버지가 생각났다. 메달 따는 걸 기대하시다 작년에 돌아가셨다. 아버지를 기쁘게 해 드리고 싶었다”고 눈물의 이유를 설명했다.






세 딸에 대한 자랑도 잊지 않았다. 영국 BBC가 제작한 다큐멘터리를 통해 ‘아시아의 철녀’로 소개되기도 한 이도연은 “도쿄 출전을 일주일 가량 앞두고 전북 순창에서 마무리 훈련 중에 딸들이 응원 티셔츠를 보내줬다. 난 우리 딸들 덕분에 산다”고 자랑했다.엄마가 두 번의 패럴림픽에 혼신의 힘으로 도전을 준비하는 동안 큰딸 설유선(28)씨부터 둘째 유준(26), 막내 유휘(24) 씨까지 공무원 시험에 차례로 합격했다. “도쿄행을 앞두고 가족 티셔츠를 맞춰 입었어요. 막내는 ‘마음 루틴’을 새긴 텀블러를 만들어 선물하더라고요”라며 비로소 미소를 찾은 이도연은 9월 1일 여자 개인도로(H1-4)에 2일에는 혼성 단체전 계주(H1-5)에 출전한다.한편, 이날 장애인 탁구 대표팀 박진철-차수용-김현욱(TT1-2) 조와 백영복-김정길-김영건(TT4-5) 조, 서수연-이미규-윤지유(TT1-3) 조가 각각 남녀 단체전 4강에 진출해 최소 동메달 3개를 확보했다.도쿄 패럴림픽공동취재단 최병규 전문기자 cbk91065@seoul.co.kr"
무릎 투혼 ‘도쿄 막내’… 하루 쉬고 ‘파리 야심’,2021-09-01,"[메모리 인 도쿄] 아쉬움 떨쳐 낸 베드민턴 안세영 
여자단식 8강 ‘천적’ 中 천위페이에 패몸 던지는 투혼… 국민들에게 감동 줘올림픽 뒤에 하고 싶었던 것 하며 힐링고2 이서진 대표팀 합류에 ‘막내 탈출’23세 파리 올림픽 멋진 세리머니 목표









▲ 도쿄올림픽 당시 경기하는 모습. 올림픽 때 상처투성이 무릎이 화제가 됐던 안세영은 “엄마, 아빠가 ‘여자 다리가 이게 뭐냐’고 하시기는 하지만 운동 선수라면 다 가진 훈장이라고 생각한다”고 ‘쿨’하게 말했다.연합뉴스


스무 살의 올림픽이 끝난 지 한 달. ‘라켓 소녀’ 안세영의 눈은 벌써 스물세 살의 올림픽을 향하고 있었다. 안세영은 31일 “아무래도 진 걸 계속 가지고 가면 독이 된다”며 “패배를 잊으려고 더 열심히 훈련하고 있다”고 말했다.지난 도쿄올림픽에서 방수현 이후 25년 만에 배드민턴 단식 메달을 따낼 것으로 기대를 모았던 안세영은 8강전에서 ‘천적’ 천위페이(중국)에 막혀 멈춰 섰다. 그러나 코트에 온몸을 내던지는 그의 투혼은, 상처투성이 무릎은 메달보다 값진 감동을 불러 일으켰다.국제종합대회 데뷔전이던 2018년 자카르타·팔렘방 아시안게임 32강전에서 천위페이에 패한 뒤 3년간 하루도 쉬지 않고 도쿄올림픽까지 내달렸다는 그는 귀국하고 하루 자가 격리 뒤 곧바로 라켓을 잡았다.안세영은 “하루라도 쉬면 감각이 떨어지는 것 같아 불안했다”며 “올림픽 전만큼의 훈련 강도는 아니지만 감을 잊지 않으려고 계속 공을 쳤다”고 털어놨다.사실 안세영은 8강 패배 뒤 “열 번 찍어도 안 넘어가는 나무가 있는 것 같다”며 낙심하는 모습을 보이기도 했다. 그러나 어머니의 한마디에 다시 마음을 다잡았다고 한다. 그는 “경기는 졌지만 더 성장한 모습이, 그동안 노력한 게 보였다는 말씀에 큰 힘을 얻었다”고 했다.









▲ 한국 배드민턴 여자단식의 에이스 안세영이 도쿄올림픽 폐막 뒤 경북 울진에서 있었던 대표팀 훈련 때 요트에 올라 잠시 힐링하는 시간을 갖고 있다. 안세영 인스타그램









그동안 훈련만 한 것은 아니다. 올림픽 뒤 하고 싶은 일 목록에 있던 ‘딱 한 잔’도 소폭으로 경험하고 산행도 가고 또래 올림피언과 화보 촬영을 하는 등 힘들었던 시간을 덜어내는 힐링의 순간을 갖기도 했다.최근에는 대표팀 막내에서 탈출하는 기쁨을 맛봤다. 지난 23일 끝난 대표 선발전에서 충주여고 2학년 이서진이 여자 단식에서 태극마크를 달았기 때문이다. 안세영은 “막내에서 벗어나 정말 행복하다”며 “어떻게 보면 라이벌이기도 해서 제가 더 분발해야할 것 같다. 막내 라인끼리 한 번 열심히 해보자고 말해주고 싶다”며 웃었다.안세영은 도쿄패럴림픽에 출전한 선수에 대한 응원도 잊지 않았다. 그는 “이번 패럴림픽에 배드민턴이 처음 정식 종목이 됐다”며 “올림픽에선 동메달 1개를 땄지만 패럴림픽에선 더 좋은 성적을 냈으면 좋겠다”고 말했다. 9월 전국체전 사전경기가 예정대로 열린다면 안세영의 활약을 다시 보는 첫 대회가 된다. 10월 덴마크오픈과 프랑스오픈에 이어 12월 세계선수권까지 내달린다.더 나은 나를 만들기 위한 계단으로 스무 살의 올림픽을 정의한 그는 스물세 살의 올림픽에 대해 “세계선수권과 아시안게임을 거쳐 대망의 파리올림픽까지 차례차례 우승한 다음 멋지게 세리머니하는 게 목표이자 꿈”이라고 말했다.홍지민 기자 icarus@seoul.co.kr"
탈레반 뚫고 1만 5000㎞ 날아… 4.46m 감동의 도약,2021-09-01,"아프간 라소울리의 패럴림픽 도전기 
극적 日 입국… 주종목 100m는 끝나멀리뛰기로 바꿔 도전… 결선서 꼴찌









▲ 호사인 라소울리도쿄 사진공동취재단


4.46m. 최종 순위는 13명 중 13위.보잘것없는 성적이지만 국제 사회에 던진 메시지의 크기는 숫자 이상이었다. 이슬람 근본주의 세력 탈레반이 점령한 아프가니스탄을 탈출해 마침내 2020 도쿄패럴림픽에 출전한 호사인 라소울리(26)가 꿈의 무대에서 비상하며 잔잔한 감동을 선사했다.아프가니스탄 육상 대표 라소울리는 31일 일본 도쿄 올림픽스타디움에서 열린 패럴림픽 육상 남자 멀리뛰기 T47 결선에서 최종 4.46m로 대회를 마쳤다. 1차 시기에 4.37m를 뛰었던 그는 2차 때 4.21m로 오히려 기록이 줄었다. 그러나 마지막 3차에 4.46m로 개인 최고기록을 세우며 대회를 마쳤다.라소울리의 기록은 12위와는 1.32m, 1위와는 3m 차이로 꽤 격차가 있다. 그럼에도 개인 최고기록인 이유는 그가 세계무대에서 멀리뛰기에 나선 게 이날이 처음이었기 때문이다.라소울리는 원래 100m가 주 종목인 선수다. 그러나 아프가니스탄을 탈레반이 점령하면서 그의 발이 묶였다. 출전 자체가 불가능한 상황에 처한 아프가니스탄 선수들은 국제사회에 도움을 호소했지만 안타깝게도 개회식에 참석하지 못했다. 개회식에서는 일본 자원봉사자 홀로 아프가니스탄 국기를 들고 입장했다. 다행히 국제사회가 아프가니스탄 선수들에게 손을 내밀었고 라소울리는 프랑스 파리를 거쳐 대회 나흘째인 28일 태권도 대표 자키아 쿠다다디(23)와 함께 도쿄에 입성했다.






입국 하루 전 100m가 끝나 출전 종목이 사라진 그에게 국제패럴림픽위원회(IPC)는 400m에 출전할 것을 권했다. 그러나 “100m 스프린터에게 400m는 무리다. 힘들어서 못 뛴다”면서 멀리뛰기에 출전하기로 방향을 바꿨다.아프가니스탄에서 프랑스를 거쳐 일본까지 비행 거리만 1만 5000㎞가 넘는다. 라소울리는 긴 여정 끝에 밟은 패럴림픽 무대에서 마지막 꿈을 이루기 위해 더 날았다. IPC가 선수 정신 건강 보호 차원에서 선수에 대한 언론 접근을 차단했지만 라소울리의 비상은 도전 그 자체만으로도 국제 사회에 깊은 울림을 선사했다.도쿄 패럴림픽공동취재단·류재민 기자 phoem@seoul.co.kr"
